,Administrador,Usuario,mini juego,color presionado,dificultad,fecha,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
4389,ALEIDA,LEONARDO ,Estrellas,red,Episodio 4,2024-03-14 14:23:33,Astro,0,0.2834074,17.0,0.0,0.0,0.0
4390,ALEIDA,LEONARDO ,Estrellas,yellow,Episodio 4,2024-03-14 14:23:35,Astro,1,0.0832697,18.0,0.0,0.0,0.0
4391,ALEIDA,LEONARDO ,Estrellas,sin color,Episodio 4,2024-03-14 14:23:37,Astro,2,0.0,0.0,0.0,0.0,0.0
4392,ALEIDA,LEONARDO ,Sin interacción,sin color,Episodio 4,2024-03-14 14:24:03,Astro,2,0.0,0.0,0.0,0.0,0.0
4393,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:42,Astro,1,0.7837569,1.0,0.0,0.0,0.0
4394,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:47,Astro,1,0.7000347,2.0,0.0,0.0,0.0
4395,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:51,Astro,0,0.3835132,3.0,0.0,0.0,0.0
4396,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:52,Astro,0,1.100566,4.0,0.0,0.0,0.0
4397,ALEIDA,LEONARDO ,Gusanos,green,Episodio 4,2024-03-14 14:24:52,Astro,0,1.500537,5.0,0.0,0.0,0.0
4398,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:52,Astro,0,1.633033,6.0,0.0,0.0,0.0
4399,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:53,Astro,0,2.216562,7.0,0.0,0.0,0.0
4400,ALEIDA,LEONARDO ,Gusanos,violet,Episodio 4,2024-03-14 14:24:53,Astro,1,2.233533,8.0,0.0,0.0,0.0
4401,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:24:58,Astro,1,1.133409,9.0,0.0,0.0,0.0
4402,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:25:02,Astro,0,0.2670115,10.0,0.0,0.0,0.0
4403,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:25:03,Astro,0,1.000158,11.0,0.0,0.0,0.0
4404,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:25:04,Astro,0,1.484262,12.0,0.0,0.0,0.0
4405,ALEIDA,LEONARDO ,Gusanos,green,Episodio 4,2024-03-14 14:25:04,Astro,1,1.600215,13.0,0.0,0.0,0.0
4406,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 4,2024-03-14 14:25:04,Astro,0,1.600215,14.0,0.0,0.0,0.0
4407,ALEIDA,LEONARDO ,Gusanos,sin color,Episodio 4,2024-03-14 14:25:07,Astro,2,0.0,0.0,0.0,0.0,0.0
4408,ALEIDA,LEONARDO ,Sin interacción,sin color,Episodio 4,2024-03-14 14:25:40,Astro,2,0.0,0.0,0.0,0.0,0.0
4409,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:02,Astro,0,0.693496,1.0,0.0,0.0,0.0
4410,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:03,Astro,0,1.810546,2.0,0.0,0.0,0.0
4411,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:04,Astro,0,2.82698,3.0,0.0,0.0,0.0
4412,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:06,Astro,0,3.977119,4.0,0.0,0.0,0.0
4413,ALEIDA,LEONARDO ,Despegue,blue,Episodio 1,2024-03-14 14:26:06,Astro,1,4.393898,5.0,0.0,0.0,0.0
4414,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:09,Astro,0,0.0498206,6.0,0.0,0.0,0.0
4415,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:10,Astro,0,0.4330139,7.0,0.0,0.0,0.0
4416,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:10,Astro,0,0.7828625,8.0,0.0,0.0,0.0
4417,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:10,Astro,0,1.232856,9.0,0.0,0.0,0.0
4418,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:11,Astro,0,1.966593,10.0,0.0,0.0,0.0
4419,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:11,Astro,0,2.316174,11.0,0.0,0.0,0.0
4420,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:12,Astro,0,3.216287,12.0,0.0,0.0,0.0
4421,ALEIDA,LEONARDO ,Despegue,green,Episodio 1,2024-03-14 14:26:12,Astro,1,3.416238,13.0,0.0,0.0,0.0
4422,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:19,Astro,0,0.1496947,14.0,0.0,0.0,0.0
4423,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:19,Astro,0,0.7500848,15.0,0.0,0.0,0.0
4424,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:20,Astro,0,1.516949,16.0,0.0,0.0,0.0
4425,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:21,Astro,0,2.516899,17.0,0.0,0.0,0.0
4426,ALEIDA,LEONARDO ,Despegue,yellow,Episodio 1,2024-03-14 14:26:21,Astro,1,2.733553,18.0,0.0,0.0,0.0
4427,ALEIDA,LEONARDO ,Despegue,violet,Episodio 1,2024-03-14 14:26:27,Astro,1,0.0335662,19.0,0.0,0.0,0.0
4428,ALEIDA,LEONARDO ,Despegue,sin color,Episodio 1,2024-03-14 14:26:27,Astro,2,0.0,0.0,0.0,0.0,0.0
4429,ALEIDA,LEONARDO ,Asteroides,violet,Episodio 1,2024-03-14 14:27:06,Astro,0,0.0817991,1.0,0.0,0.0,0.0
4430,ALEIDA,LEONARDO ,Asteroides,violet,Episodio 1,2024-03-14 14:27:06,Astro,0,0.8319846,2.0,0.0,0.0,0.0
4431,ALEIDA,LEONARDO ,Asteroides,violet,Episodio 1,2024-03-14 14:27:07,Astro,0,1.148767,3.0,0.0,0.0,0.0
4432,ALEIDA,LEONARDO ,Asteroides,violet,Episodio 1,2024-03-14 14:27:08,Astro,1,2.715235,4.0,0.0,0.0,0.0
4433,ALEIDA,LEONARDO ,Asteroides,violet,Episodio 1,2024-03-14 14:27:08,Astro,0,2.715235,5.0,0.0,0.0,0.0
4434,ALEIDA,LEONARDO ,Asteroides,yellow,Episodio 1,2024-03-14 14:27:09,Astro,1,0.2167687,6.0,0.0,0.0,0.0
4435,ALEIDA,LEONARDO ,Asteroides,blue,Episodio 1,2024-03-14 14:27:10,Astro,0,0.2499828,7.0,0.0,0.0,0.0
4436,ALEIDA,LEONARDO ,Asteroides,blue,Episodio 1,2024-03-14 14:27:11,Astro,0,0.6335981,8.0,0.0,0.0,0.0
4437,ALEIDA,LEONARDO ,Asteroides,blue,Episodio 1,2024-03-14 14:27:13,Astro,0,3.066995,9.0,0.0,0.0,0.0
4438,ALEIDA,LEONARDO ,Asteroides,blue,Episodio 1,2024-03-14 14:27:14,Astro,0,3.500434,10.0,0.0,0.0,0.0
4439,ALEIDA,LEONARDO ,Asteroides,blue,Episodio 1,2024-03-14 14:27:14,Astro,1,4.016931,11.0,0.0,0.0,0.0
4440,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:15,Astro,0,0.3167335,12.0,0.0,0.0,0.0
4441,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:15,Astro,0,0.7004094,13.0,0.0,0.0,0.0
4442,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:16,Astro,0,1.133674,14.0,0.0,0.0,0.0
4443,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:17,Astro,0,2.500572,15.0,0.0,0.0,0.0
4444,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:18,Astro,0,3.284197,16.0,0.0,0.0,0.0
4445,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:19,Astro,0,3.950099,17.0,0.0,0.0,0.0
4446,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:19,Astro,0,4.26695,18.0,0.0,0.0,0.0
4447,ALEIDA,LEONARDO ,Asteroides,green,Episodio 1,2024-03-14 14:27:19,Astro,1,4.616867,19.0,0.0,0.0,0.0
4448,ALEIDA,LEONARDO ,Asteroides,sin color,Episodio 1,2024-03-14 14:27:20,Astro,2,0.0,0.0,0.0,0.0,0.0
4449,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:22,Astro,0,0.1165114,1.0,0.0,0.0,0.0
4450,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:22,Astro,0,0.5001128,2.0,0.0,0.0,0.0
4451,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:22,Astro,0,0.9338439,3.0,0.0,0.0,0.0
4452,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:23,Astro,0,1.433202,4.0,0.0,0.0,0.0
4453,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:23,Astro,0,1.750842,5.0,0.0,0.0,0.0
4454,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:24,Astro,0,2.133318,6.0,0.0,0.0,0.0
4455,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:24,Astro,0,2.483756,7.0,0.0,0.0,0.0
4456,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:24,Astro,0,2.933279,8.0,0.0,0.0,0.0
4457,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:25,Astro,0,3.283289,9.0,0.0,0.0,0.0
4458,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:25,Astro,0,3.600718,10.0,0.0,0.0,0.0
4459,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:26,Astro,0,4.600161,11.0,0.0,0.0,0.0
4460,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:27,Astro,0,5.233455,12.0,0.0,0.0,0.0
4461,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:27,Astro,1,5.533899,13.0,0.0,0.0,0.0
4462,ALEIDA,LEONARDO ,Estrellas,violet,Episodio 1,2024-03-14 14:28:27,Astro,0,5.533899,14.0,0.0,0.0,0.0
4463,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:29,Astro,0,0.3499387,15.0,0.0,0.0,0.0
4464,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:30,Astro,0,0.8504263,16.0,0.0,0.0,0.0
4465,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:30,Astro,0,1.20008,17.0,0.0,0.0,0.0
4466,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:31,Astro,0,1.550436,18.0,0.0,0.0,0.0
4467,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:31,Astro,0,2.050132,19.0,0.0,0.0,0.0
4468,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:32,Astro,0,2.383266,4.8,0.0,0.0,0.0
4469,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:33,Astro,0,3.950399,4.8,0.0,0.0,0.0
4470,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:33,Astro,0,4.300088,4.8,0.0,0.0,0.0
4471,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:34,Astro,0,4.717023,4.8,0.0,0.0,0.0
4472,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:35,Astro,0,5.434134,4.8,0.0,0.0,0.0
4473,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:35,Astro,1,5.983652,4.8,0.0,0.0,0.0
4474,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:35,Astro,0,5.983652,4.8,0.0,0.0,0.0
4475,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:38,Astro,0,0.3331726,4.8,0.0,0.0,0.0
4476,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:38,Astro,0,0.682925,4.8,0.0,0.0,0.0
4477,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:38,Astro,0,1.066711,4.8,0.0,0.0,0.0
4478,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:40,Astro,0,2.266362,4.8,0.0,0.0,0.0
4479,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:40,Astro,1,2.466297,4.8,0.0,0.0,0.0
4480,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:43,Astro,0,0.0500618,4.8,0.0,0.0,0.0
4481,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:43,Astro,0,0.4500819,4.8,0.0,0.0,0.0
4482,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:44,Astro,0,0.8002055,4.8,0.0,0.0,0.0
4483,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:44,Astro,0,1.133704,4.8,0.0,0.0,0.0
4484,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:44,Astro,0,1.517095,4.8,0.0,0.0,0.0
4485,ALEIDA,LEONARDO ,Estrellas,blue,Episodio 1,2024-03-14 14:28:45,Astro,1,1.716928,4.8,0.0,0.0,0.0
4486,ALEIDA,LEONARDO ,Estrellas,sin color,Episodio 1,2024-03-14 14:28:47,Astro,2,0.0,0.0,0.0,0.0,0.0
4487,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:42,Astro,0,0.3999099,1.0,0.0,0.0,0.0
4488,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:42,Astro,0,0.7473809,2.0,0.0,0.0,0.0
4489,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:43,Astro,0,1.131324,3.0,0.0,0.0,0.0
4490,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:43,Astro,0,1.897339,4.0,0.0,0.0,0.0
4491,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:44,Astro,0,2.214878,5.0,0.0,0.0,0.0
4492,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:44,Astro,0,2.980827,6.0,0.0,0.0,0.0
4493,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:45,Astro,0,3.331555,7.0,0.0,0.0,0.0
4494,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:45,Astro,0,3.880789,8.0,0.0,0.0,0.0
4495,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:46,Astro,0,4.414262,9.0,0.0,0.0,0.0
4496,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:46,Astro,0,4.797729,10.0,0.0,0.0,0.0
4497,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:47,Astro,0,5.130932,11.0,0.0,0.0,0.0
4498,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:47,Astro,0,5.532094,12.0,0.0,0.0,0.0
4499,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:47,Astro,0,5.914311,13.0,0.0,0.0,0.0
4500,ALEIDA,LEONARDO ,Gusanos,green,Episodio 1,2024-03-14 14:29:47,Astro,1,5.932001,14.0,0.0,0.0,0.0
4501,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:54,Astro,0,0.1499322,15.0,0.0,0.0,0.0
4502,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:54,Astro,0,0.4499577,16.0,0.0,0.0,0.0
4503,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:54,Astro,0,0.91725,17.0,0.0,0.0,0.0
4504,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:55,Astro,0,1.267212,18.0,0.0,0.0,0.0
4505,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:55,Astro,0,1.883543,19.0,0.0,0.0,0.0
4506,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:56,Astro,0,2.666924,4.8,0.0,0.0,0.0
4507,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:29:56,Astro,0,3.083389,4.8,0.0,0.0,0.0
4508,ALEIDA,LEONARDO ,Gusanos,violet,Episodio 1,2024-03-14 14:29:57,Astro,1,3.200011,4.8,0.0,0.0,0.0
4509,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:03,Astro,0,0.0498873,4.8,0.0,0.0,0.0
4510,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:03,Astro,0,0.3997393,4.8,0.0,0.0,0.0
4511,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:04,Astro,0,1.099906,4.8,0.0,0.0,0.0
4512,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:04,Astro,0,1.450071,4.8,0.0,0.0,0.0
4513,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:05,Astro,0,1.899976,4.8,0.0,0.0,0.0
4514,ALEIDA,LEONARDO ,Gusanos,blue,Episodio 1,2024-03-14 14:30:05,Astro,1,2.09965,4.8,0.0,0.0,0.0
4515,ALEIDA,LEONARDO ,Gusanos,yellow,Episodio 1,2024-03-14 14:30:11,Astro,1,0.3332177,4.8,0.0,0.0,0.0
4516,ALEIDA,LEONARDO ,Gusanos,sin color,Episodio 1,2024-03-14 14:30:16,Astro,2,0.0,0.0,0.0,0.0,0.0
4517,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:22,Astro,0,0.3333043,1.0,0.0,0.0,0.0
4518,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:22,Astro,0,0.7499498,2.0,0.0,0.0,0.0
4519,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:23,Astro,0,1.106309,3.0,0.0,0.0,0.0
4520,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:23,Astro,0,1.273345,4.0,0.0,0.0,0.0
4521,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:23,Astro,0,1.556858,5.0,0.0,0.0,0.0
4522,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:24,Astro,0,2.339565,6.0,0.0,0.0,0.0
4523,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:25,Astro,0,3.056288,7.0,0.0,0.0,0.0
4524,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:28,Astro,0,6.323339,8.0,0.0,0.0,0.0
4525,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:28,Astro,0,6.723126,9.0,0.0,0.0,0.0
4526,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:29,Astro,0,7.623106,10.0,0.0,0.0,0.0
4527,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:32,Astro,0,10.22348,11.0,0.0,0.0,0.0
4528,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:32,Astro,0,10.69017,12.0,0.0,0.0,0.0
4529,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:33,Astro,0,11.07357,13.0,0.0,0.0,0.0
4530,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:33,Astro,0,11.59073,14.0,0.0,0.0,0.0
4531,ALEIDA,LEONARDO ,Restaurante,violet,Episodio 1,2024-03-14 14:31:40,Astro,1,18.82399,15.0,0.0,0.0,0.0
4532,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:31:53,Astro,0,0.366549,16.0,0.0,0.0,0.0
4533,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:31:54,Astro,0,1.93342,17.0,0.0,0.0,0.0
4534,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:31:55,Astro,0,2.283595,18.0,0.0,0.0,0.0
4535,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:31:58,Astro,0,5.71703,19.0,0.0,0.0,0.0
4536,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:31:59,Astro,0,6.667109,4.8,0.0,0.0,0.0
4537,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:00,Astro,0,7.333847,4.8,0.0,0.0,0.0
4538,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:01,Astro,0,8.517256,4.8,0.0,0.0,0.0
4539,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:06,Astro,0,13.88416,4.8,0.0,0.0,0.0
4540,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:06,Astro,0,14.08403,4.8,0.0,0.0,0.0
4541,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:07,Astro,0,15.03414,4.8,0.0,0.0,0.0
4542,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:09,Astro,0,17.25092,4.8,0.0,0.0,0.0
4543,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:10,Astro,0,18.06774,4.8,0.0,0.0,0.0
4544,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:11,Astro,0,18.43448,4.8,0.0,0.0,0.0
4545,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:11,Astro,0,18.45164,4.8,0.0,0.0,0.0
4546,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:11,Astro,0,18.81812,4.8,0.0,0.0,0.0
4547,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:12,Astro,0,20.11772,4.8,0.0,0.0,0.0
4548,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:13,Astro,0,20.46786,4.8,0.0,0.0,0.0
4549,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:13,Astro,0,20.8678,4.8,0.0,0.0,0.0
4550,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:13,Astro,0,21.16885,4.8,0.0,0.0,0.0
4551,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:14,Astro,0,21.71781,4.8,0.0,0.0,0.0
4552,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:14,Astro,0,4.4,4.8,0.0,0.0,0.0
4553,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:15,Astro,0,4.4,4.8,0.0,0.0,0.0
4554,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:15,Astro,0,4.4,4.8,0.0,0.0,0.0
4555,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:15,Astro,0,4.4,4.8,0.0,0.0,0.0
4556,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:16,Astro,0,4.4,4.8,0.0,0.0,0.0
4557,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:17,Astro,0,4.4,4.8,0.0,0.0,0.0
4558,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:17,Astro,0,4.4,4.8,0.0,0.0,0.0
4559,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:17,Astro,0,4.4,4.8,0.0,0.0,0.0
4560,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:18,Astro,0,4.4,4.8,0.0,0.0,0.0
4561,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:18,Astro,0,4.4,4.8,0.0,0.0,0.0
4562,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:18,Astro,0,4.4,4.8,0.0,0.0,0.0
4563,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:19,Astro,0,4.4,4.8,0.0,0.0,0.0
4564,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:20,Astro,0,4.4,4.8,0.0,0.0,0.0
4565,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:20,Astro,0,4.4,4.8,0.0,0.0,0.0
4566,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:21,Astro,0,4.4,4.8,0.0,0.0,0.0
4567,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:22,Astro,0,4.4,4.8,0.0,0.0,0.0
4568,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:22,Astro,0,4.4,4.8,0.0,0.0,0.0
4569,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:23,Astro,0,4.4,4.8,0.0,0.0,0.0
4570,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:23,Astro,0,4.4,4.8,0.0,0.0,0.0
4571,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:24,Astro,0,4.4,4.8,0.0,0.0,0.0
4572,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:24,Astro,0,4.4,4.8,0.0,0.0,0.0
4573,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:25,Astro,0,4.4,4.8,0.0,0.0,0.0
4574,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:26,Astro,0,4.4,4.8,0.0,0.0,0.0
4575,ALEIDA,LEONARDO ,Restaurante,blue,Episodio 1,2024-03-14 14:32:27,Astro,0,4.4,4.8,0.0,0.0,0.0
